# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sun Sep 29 22:52:04 CST 2019 [seed=1569768696745]
# -working -beagle 2.3.4.4fCS_empT/2.3.4.4fCS_empT.xml
state	joint	prior	likelihood	age(root)	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	location.traitLikelihood
46020000	-10286.121961310671	8.23405284731233	-10294.356014157984	2008.6642337673127	7.166337261124448E-5	1.5725422379446476E-6	1.5725422379446476E-6	6.260974955443548E-6	-0.07423910276760769	14031.463383634698	-3524.2225033586838	-3524.2225033586838	160604.69749494642	3758.7799437538765	-10294.356014157984
46030000	-10413.397014830265	8.268734114646819	-10421.665748944912	2008.742323075317	7.024350179928867E-5	1.7738128284246184E-7	1.7738128284246184E-7	5.92710557480292E-6	-0.008693274294417097	14237.268261301262	-426.0806352257115	-426.0806352257115	168729.16571305107	3700.925433760722	-10421.665748944912
46040000	-10278.622430532765	8.13356108403092	-10286.755991616796	2006.6505593805396	7.239766684052566E-5	7.727503385130809E-7	7.727503385130809E-7	7.543531478579568E-6	-0.03306660178598837	13827.719050551068	-1416.4949940911692	-1416.4949940911697	132709.01033937096	3386.4902643439186	-10286.755991616796
46050000	-10426.463721001894	8.185645464886903	-10434.649366466781	2009.2023607881995	7.252923462931639E-5	2.181753902888355E-6	2.181753902888355E-6	6.843158546876054E-6	-0.09793116324983936	13921.053854872673	-4438.34720065818	-4438.34720065818	147546.39607003354	3544.2762360565266	-10434.649366466781
46060000	-11451.16369160609	9.278891564134096	-11460.442583170225	2005.3073613713352	1.1236840118092468E-5	-2.670882164670152E-6	-2.670882164670152E-6	5.548284979892791E-6	0.33826202720384735	100491.32824894926	48375.39839731136	48375.39839731135	203523.24959523103	4710.624193588891	-11460.442583170225
46070000	-10442.647786697911	8.282594057161226	-10450.930380755073	2007.7289999346788	7.042803012574613E-5	1.4658051770650378E-6	1.4658051770650378E-6	5.7800309017409E-6	-0.07265046534792279	14274.232778825142	-3619.9191079638417	-3619.9191079638413	173927.4604684587	3632.9564554417116	-10450.930380755073
46080000	-10484.793171364452	8.283071562023007	-10493.076242926476	2008.2688904381362	7.365999481841861E-5	2.804788242412793E-6	2.804788242412793E-6	5.598787841565947E-6	-0.1381138497395603	13839.89214554342	-6933.280535814017	-6933.280535814015	182083.41029815975	3911.061442568826	-10493.076242926476
46090000	-10328.761024847212	8.286717337972206	-10337.047742185185	2007.9241468224227	6.585948665429051E-5	1.0024630465921958E-6	1.0024630465921958E-6	6.1131467874551535E-6	-0.04996050156240164	15221.835888926233	-2496.1494481456307	-2496.1494481456307	163991.20329284124	3715.799073827026	-10337.047742185185
46100000	-10457.783959445354	8.14241922763571	-10465.92637867299	2008.921643345761	7.153306957002545E-5	8.324370350091967E-7	8.324370350091967E-7	7.502132880755702E-6	-0.035934001927241284	13997.622749895465	-1553.1769117273377	-1553.176911727338	133467.76682025142	3432.127832655651	-10465.92637867299
46110000	-10357.060536541545	8.33499117317383	-10365.395527714718	2007.584797124436	6.48491017035527E-5	4.836643109331949E-7	4.836643109331949E-7	5.6265590251956E-6	-0.025320403404405084	15430.306786746425	-1326.4036982603352	-1326.403698260335	177842.5374460463	3551.741513158533	-10365.395527714718
46120000	-10198.6446018718	8.299405790978653	-10206.944007662778	2008.648433764471	6.794477878377466E-5	6.488805938443565E-7	6.488805938443565E-7	5.768815707458124E-6	-0.03277505346575361	14733.661323276343	-1657.252960358776	-1657.2529603587761	173532.21355136085	3769.825885948043	-10206.944007662778
46130000	-10426.944880271125	8.240704547071772	-10435.185584818197	2008.1436027106872	7.701856377227486E-5	9.207395758386546E-7	9.207395758386546E-7	5.7279506839580866E-6	-0.04383686296032915	13008.881513869994	-2091.112984048803	-2091.1129840488024	174918.64468875292	3849.5462058824705	-10435.185584818197
46140000	-10450.572831206428	8.205599259467714	-10458.778430465894	2006.9427807926563	7.140854936286392E-5	1.7929761006576433E-6	1.7929761006576433E-6	6.6596133966153335E-6	-0.08221951038678903	14099.23694212684	-3795.9553159032953	-3795.9553159032953	151180.85648519412	3540.614929000691	-10458.778430465894
46150000	-10262.560214875115	8.159839062491773	-10270.720053937606	2007.8309558043213	6.565482398405984E-5	6.486173097683075E-7	6.486173097683075E-7	7.890206659104835E-6	-0.02849777969193718	15243.552915028993	-1253.1018147221357	-1253.1018147221355	126842.40435870607	3507.9731969987624	-10270.720053937606
46160000	-10282.234701944733	8.287054506168115	-10290.521756450902	2008.869335875619	6.301961596604447E-5	1.1920135328825663E-6	1.1920135328825663E-6	6.390946226602766E-6	-0.0593964827149606	15924.254967549414	-2970.1278573394525	-2970.1278573394525	157025.3288038995	3765.7688175687995	-10290.521756450902
46170000	-10420.151278203994	8.183886091197966	-10428.335164295191	2007.9208385525576	6.454936130916581E-5	-3.8878468868884656E-7	-3.8878468868884656E-7	7.644637225255838E-6	0.017501881451218424	15496.766961355588	788.1218612767595	788.1218612767597	130850.73630541163	3506.482007198232	-10428.335164295191
46180000	-10222.003752150591	8.15611371231472	-10230.159865862906	2008.1562056852156	6.846901891752958E-5	1.4457117677193876E-6	1.4457117677193876E-6	7.64680333744163E-6	-0.06318219405596423	14663.683011255398	-2772.3295803461106	-2772.3295803461106	131297.73909344597	3402.214069751131	-10230.159865862906
46190000	-10557.96120465263	8.302944019886365	-10566.264148672517	2007.992791367826	5.87597848323327E-5	1.391396908075216E-6	1.391396908075216E-6	6.6494140703904685E-6	-0.07039134223865927	17103.187454267445	-3578.86001536089	-3578.8600153608895	151138.0708316744	3688.2203838417595	-10566.264148672517
46200000	-10482.932814289119	8.292096804859948	-10491.22491109398	2007.7618513438626	5.895046317955615E-5	-3.490825395175722E-7	-3.490825395175722E-7	6.741769983019863E-6	0.017510459804616577	16968.597976882447	878.6181208706197	878.6181208706197	148374.49405190608	3603.290911315121	-10491.22491109398
46210000	-10226.246373392483	8.306067536557755	-10234.552440929041	2006.8228115308236	6.234628880865608E-5	9.044836845147621E-7	9.044836845147621E-7	6.210118873108609E-6	-0.04596692762983393	16073.409526557414	-2341.039997519073	-2341.039997519073	161368.47827856813	3584.575041180034	-10234.552440929041
46220000	-10196.516056116867	8.472602439636209	-10204.988658556504	2008.2803013434711	5.443001835886119E-5	1.2994119415235678E-6	1.2994119415235678E-6	5.118550638522211E-6	-0.07784919231057902	18484.23867300482	-4692.469051865957	-4692.469051865957	196559.04988989173	4049.7999341990007	-10204.988658556504
46230000	-10392.691765081956	8.349270821460372	-10401.041035903416	2009.2305744025657	5.7627539372043125E-5	1.5995484807251883E-6	1.5995484807251883E-6	6.19387238509785E-6	-0.0846644795482642	17478.09879309264	-4513.665221408079	-4513.66522140808	162615.52769003224	3534.0329945592357	-10401.041035903416
46240000	-11165.866857585606	8.719499547059023	-11174.586357132664	2007.8163851795134	4.31028359309064E-5	5.601269889813678E-7	5.601269889813678E-7	3.92824355517424E-6	-0.043046155787592466	23243.3989497011	-3314.268803480869	-3314.2688034808693	255039.28087298307	4385.159447292742	-11174.586357132664
46250000	-11011.599896834021	8.277995980973067	-11019.877892814993	2005.7691056888525	6.2318713532308E-5	9.953221215419915E-7	9.953221215419915E-7	6.573662854072448E-6	-0.04917571731785186	16085.442982850442	-2435.506290943255	-2435.506290943255	152490.95299548545	3574.3828552029813	-11019.877892814993
46260000	-10213.906610007107	8.345425927541132	-10222.252035934647	2008.6776070783012	6.763537929489366E-5	1.8687823298026687E-6	1.8687823298026687E-6	5.3315847274276145E-6	-0.09841098902134558	14929.751919675247	-5233.051335055497	-5233.051335055497	189395.7398203256	3727.2718229547745	-10222.252035934647
46270000	-10415.209374174992	8.361826956010646	-10423.571201131002	2007.7690667779323	6.845875871731593E-5	1.4446902164342208E-6	1.4446902164342208E-6	5.078596169199039E-6	-0.07747978040954187	14695.553794306586	-4180.391998969638	-4180.391998969639	198093.98855598256	3773.7844617581395	-10423.571201131002
46280000	-10426.382251535792	8.224923556342446	-10434.607175092135	2008.742323075317	6.849184656373021E-5	-2.3144200707550646E-7	-2.3144200707550646E-7	6.635629494319364E-6	0.010856296223201087	14601.998971213574	509.29847004045206	509.29847004045195	150719.36640167877	3609.992900970172	-10434.607175092135
46290000	-10345.152004518879	8.437835303300503	-10353.58983982218	2008.9188767539367	6.75459666972613E-5	1.5390844394172658E-6	1.5390844394172658E-6	4.429867681447684E-6	-0.0889748694572592	14922.870279103578	-5184.705072388278	-5184.7050723882785	227541.71713103453	4092.6106276410396	-10353.58983982218
46300000	-10314.61844277589	8.262159082803144	-10322.880601858695	2008.3278863123985	7.164166831832088E-5	1.7732990859964163E-6	1.7732990859964163E-6	5.931796961771938E-6	-0.08602130092969125	14062.414389305595	-4203.9312444722245	-4203.9312444722245	169839.73556850618	3804.352051822037	-10322.880601858695
46310000	-10257.838352446744	8.286558344482401	-10266.124910791226	2006.0237599720642	6.924483264224191E-5	8.835812900932802E-7	8.835812900932802E-7	5.812866655225719E-6	-0.044041048095651826	14469.576213828495	-2199.4392055465396	-2199.439205546539	172366.4833133545	3658.509166054255	-10266.124910791226
46320000	-10169.887862867998	8.182147224775164	-10178.070010092773	2008.2723960188184	6.799764534107396E-5	1.5887344287403118E-6	1.5887344287403118E-6	7.317112191227673E-6	-0.07122533704692206	14781.378246896216	-3209.419769896546	-3209.4197698965463	137362.78594849288	3421.2171788489595	-10178.070010092773
46330000	-10590.179942569153	8.349464376919396	-10598.529406946072	2009.2003427092968	6.428489909044902E-5	2.308568864939589E-6	2.308568864939589E-6	5.593370474918313E-6	-0.1217451188756256	15789.787048834483	-6516.96699305404	-6516.96699305404	181472.8474800031	3860.0437633711226	-10598.529406946072
46340000	-11221.907502558519	8.21120818043893	-11230.118710738958	2008.9536405089766	6.510039224546389E-5	-3.876186299681177E-7	-3.876186299681177E-7	7.17695385224397E-6	0.0179325794106988	15365.831853637023	829.890063953107	829.8900639531071	139379.7008374033	3641.6882678719307	-11230.118710738958
46350000	-10279.211127938492	8.223178333448644	-10287.43430627194	2008.7461627744003	7.303822415821571E-5	3.6362082038073217E-6	3.6362082038073217E-6	6.4246075983513E-6	-0.1678612049126083	14088.436314869903	-7973.792472569581	-7973.792472569581	160164.54761661674	3601.1726503977807	-10287.43430627194
46360000	-10330.33701899407	8.325330777866956	-10338.662349771937	2009.117134142844	7.180417084755451E-5	-1.2855813528662762E-6	-1.2855813528662762E-6	5.200357488375267E-6	0.06652856086331779	13988.682197136372	3458.1447571654408	3458.144757165441	193149.3611084688	3927.84391834612	-10338.662349771937
46370000	-10509.823543820365	8.110636995173788	-10517.934180815539	2006.8140726460308	8.210704657135752E-5	3.083782608214515E-6	3.083782608214515E-6	7.071688876925893E-6	-0.12797701221035343	12382.016735979694	-5399.480736436727	-5399.480736436727	143763.51144429267	3477.0410771540523	-10517.934180815539
46380000	-10607.238239783945	8.130755930086124	-10615.36899571403	2008.904756348979	7.656413767687528E-5	2.335889634072035E-6	2.335889634072035E-6	7.236552873838742E-6	-0.09923702857297265	13190.848430267359	-4257.87894458263	-4257.87894458263	139561.74340146052	3447.1043993417165	-10615.36899571403
46390000	-10487.424857612941	8.326097769133394	-10495.750955382075	2007.2519307891223	6.216278938451925E-5	3.920023089272557E-7	3.920023089272557E-7	5.973698596468389E-6	-0.020342378223218504	16093.453874392397	-1056.074553394065	-1056.074553394065	167469.77898328647	3547.734719095301	-10495.750955382075
46400000	-10528.761988257967	8.171324275852271	-10536.93331253382	2007.2519307891223	7.82361465412508E-5	2.6612474028916727E-6	2.6612474028916727E-6	6.556199439749436E-6	-0.11750475645754303	12960.769735740649	-5260.946546195215	-5260.946546195214	154662.87895164563	3501.1282865333246	-10536.93331253382
46410000	-10171.368145263112	8.296997509183036	-10179.665142772295	2006.6547795740703	6.299597140205301E-5	2.4474271847948227E-6	2.4474271847948227E-6	6.34043574187265E-6	-0.12245988248055832	16115.708939033797	-6220.711914033692	-6220.711914033693	160119.0802617197	3491.685672761471	-10179.665142772295
46420000	-10503.43054079505	8.217660737454747	-10511.648201532505	2008.1622101603261	6.483167635190527E-5	1.2815010963211725E-6	1.2815010963211725E-6	7.137340601922945E-6	-0.05957405270165648	15479.496520385726	-2779.325363291419	-2779.325363291419	140607.23236743265	3494.5474040966533	-10511.648201532505
46430000	-10482.722736526042	8.447218875847195	-10491.169955401889	2008.9816465502151	6.313189795715819E-5	1.4135299927524726E-6	1.4135299927524726E-6	4.64632174910935E-6	-0.08253268322199409	15948.488689377278	-4851.938440515819	-4851.938440515819	216700.09415548152	4108.430708261131	-10491.169955401889
46440000	-10246.821171030237	8.278733040585735	-10255.099904070823	2009.0094598010473	6.192817281748343E-5	1.0549188484122076E-6	1.0549188484122076E-6	6.607373350989936E-6	-0.052150742380590226	16191.77623447212	-2585.143752540993	-2585.143752540993	151758.80998463318	3558.80237011533	-10255.099904070823
46450000	-10280.096240680632	8.268899998309607	-10288.365140678941	2007.2047066669104	6.564046743575528E-5	2.110128884609166E-6	2.110128884609166E-6	6.4080203564058965E-6	-0.10288716686316818	15397.49892120786	-5070.318977981903	-5070.318977981903	157724.0661414656	3599.6922594703783	-10288.365140678941
46460000	-10450.797451282831	8.261249198221911	-10459.058700481053	2007.146023110558	7.120799218926518E-5	2.3940101915242635E-6	2.3940101915242635E-6	6.015040911078328E-6	-0.11567575211976933	14233.828601514486	-5665.120360806719	-5665.120360806719	168504.64874033243	3684.1709140405233	-10459.058700481053
46470000	-10324.173697804848	8.214899020135462	-10332.388596824983	2008.7930679820322	6.65965885419297E-5	1.96246740526452E-6	1.96246740526452E-6	7.019696454751914E-6	-0.09076476645326038	15140.515412470184	-4232.771058891595	-4232.771058891595	143639.64050816736	3465.499821689135	-10332.388596824983
46480000	-10239.04508643588	8.130859456459063	-10247.17594589234	2007.3595495442073	7.50716689101367E-5	9.802229413261279E-7	9.802229413261279E-7	7.319033801921037E-6	-0.04181768152521112	13343.939150475031	-1787.125956369046	-1787.1259563690458	136869.4022971367	3408.216383118474	-10247.17594589234
46490000	-11507.339766912844	8.316825017647744	-11515.656591930492	2007.7703055057414	6.286278415552099E-5	1.1646956857682857E-6	1.1646956857682857E-6	6.0368377468334566E-6	-0.05978757094153092	15964.730013030086	-3080.098049742164	-3080.0980497421638	166243.88777662552	3755.0729864456175	-11515.656591930492
46500000	-10278.503196681442	8.385663136622231	-10286.888859818064	2007.4143971804433	5.942196629777946E-5	4.1362810031434203E-8	4.1362810031434203E-8	5.5451441286867985E-6	-0.002278663032419872	16828.880877500425	-125.53141751115024	-125.53141751115021	180338.89996814146	3853.423560752933	-10286.888859818064
46510000	-10818.401319146997	8.15960999713571	-10826.560929144132	2007.4614414460807	7.86647990000896E-5	2.627648028828891E-6	2.627648028828891E-6	6.670646176329892E-6	-0.11470781838013873	12881.661617082875	-5074.241964185788	-5074.241964185787	151909.31959346062	3537.951786686531	-10826.560929144132
46520000	-10672.59504276139	8.153638321201413	-10680.74868108259	2008.7274415015954	6.7196365846371E-5	1.481248964880916E-6	1.481248964880916E-6	7.831700900641286E-6	-0.06456945494623763	14944.062182346266	-2826.44561118312	-2826.4456111831196	128220.7635832506	3560.390114864612	-10680.74868108259
46530000	-10558.771316348304	8.365538079538808	-10567.136854427843	2008.0299382765684	6.479923900120427E-5	1.1414850441585535E-6	1.1414850441585535E-6	5.313887780327877E-6	-0.06151472453795947	15490.898509267334	-3327.6255916370974	-3327.6255916370974	188900.94716743843	3926.490757051079	-10567.136854427843
46540000	-10402.112721936723	8.38512962463599	-10410.497851561358	2008.7410201334021	6.42951407904685E-5	2.0563960753163555E-6	2.0563960753163555E-6	5.196049015359817E-6	-0.11250739545860614	15752.670862141033	-6234.300415738847	-6234.300415738846	194921.21569933507	3926.4694927226983	-10410.497851561358
46550000	-10150.613654916675	8.18873889644955	-10158.802393813125	2008.4394979344333	7.022252013360548E-5	3.2568751860352477E-6	3.2568751860352477E-6	7.108052413266922E-6	-0.14577652685786568	14549.637285996565	-6666.573329444016	-6666.573329444016	143740.10458132834	3449.520552680802	-10158.802393813125
